pr_text,po_text,label,issue,source,sheet,source_row,group_id
item_1 description furniture and fixtures wooden learner s long table furniture and fixtures wooden learner s long table pcs quantity qty_7 unit unit_piece,item_1 description furniture and fixtues wooden learner s long table furniture and fixtures wooden learner s long table pcs quantity qty_7 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,321,Sheet1:321
item_1 description furniture and fixtures wooden learner s long table furniture and fixtures wooden learner s long table pcs quantity qty_7 unit unit_piece,item_1 description furniture and fixtures wooden learner s long table furniture and fixtures wooden learner s long table pcs quantity qty_15 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,321,Sheet1:321
item_1 description furniture and fixtures wooden learner s long table furniture and fixtures wooden learner s long table pcs quantity qty_7 unit unit_piece,item_1 description furniture and fixtures wooden learner s long table furniture and fixtures wooden learner s long table pcs quantity qty_4 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,321,Sheet1:321
item_1 description furniture and fixtures wooden learner s long table furniture and fixtures wooden learner s long table pcs quantity qty_7 unit unit_piece,item_1 description ict equipment epson l120 ict equipment epson l120 pcs quantity qty_7 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,321,Sheet1:321
item_1 description furniture and fixtures wooden learner s long table furniture and fixtures wooden learner s long table pcs quantity qty_7 unit unit_piece,item_1 description cpzikt quantity qty_7 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,321,Sheet1:321
item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,430,Sheet1:430
item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures executive table w glass top furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,430,Sheet1:430
item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive w top glass pc quantity qty_42 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,430,Sheet1:430
item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures executive table w top glass furniture and fixures executive table w top glass pc quantity qty_42 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,430,Sheet1:430
item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_50 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,430,Sheet1:430
item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_bottle,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,430,Sheet1:430
item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,item_1 description medical equipment epson printer l3250 medical equipment epson printer l3250 pc quantity qty_42 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,430,Sheet1:430
item_1 description furniture and fixtures executive table w top glass furniture and fixtures executive table w top glass pc quantity qty_42 unit unit_piece,item_1 description hxcndyuw quantity qty_42 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,430,Sheet1:430
item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,141,Sheet1:141
item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixtures fabrication of furniture bookshelves and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,141,Sheet1:141
item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,item_1 description and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,141,Sheet1:141
item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,item_1 description furiture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,141,Sheet1:141
item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_30 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,141,Sheet1:141
item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_28 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,141,Sheet1:141
item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,item_1 description medical equipment examining table medical equipment examining table pc quantity qty_29 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,141,Sheet1:141
item_1 description furniture and fixtures fabrication of bookshelves furniture and fixtures fabrication of bookshelves pcs quantity qty_29 unit unit_piece,item_1 description item description unavailable quantity qty_29 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,141,Sheet1:141
item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,340,Sheet1:340
item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,340,Sheet1:340
item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,item_1 description furniture and fixtures table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,340,Sheet1:340
item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,item_1 description furniture and fixtures ceter table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,340,Sheet1:340
item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,item_1 description furniture and fixtures center table w 12 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,340,Sheet1:340
item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_27 unit unit_piece,item_1 description furniture and fixtures center table w 6 chairs narra furniture and fixtures center table w 6 chairs narra pc quantity qty_29 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,340,Sheet1:340
